"","id","title","languages"
"5044",7870,"Down in the Valley","English"
"5045",7870,"Down in the Valley","Italiano"
"5046",13072,"Brooklyn Rules","English"
"5047",153397,"Restless","English"
"5048",30141,"The Singing Detective","English"
"5049",17044,"The Land Girls","English"
"5050",10288,"Fido","English"
"5051",12183,"The Wendell Baker Story","English"
"5052",44147,"Wild Target","English"
"5053",12192,"Pathology","English"
"5054",36597,"Wuthering Heights","English"
"5055",13197,"10th & Wolf","English"
"5056",10913,"Dear Wendy","English"
"5057",251321,"Aloft","Français"
"5058",251321,"Aloft","English"
"5059",149,"Akira","<U+65E5><U+672C><U+8A9E>"
"5060",10425,"The Death and Life of Bobby Z","English"
"5061",49081,"The Rocket: The Legend of Rocket Richard","English"
"5062",49081,"The Rocket: The Legend of Rocket Richard","Français"
"5063",256687,"Swelter","English"
"5064",220488,"My Lucky Star","<U+666E><U+901A><U+8BDD>"
"5065",1544,"Imagine Me & You","English"
"5066",374461,"Mr. Church","English"
"5067",302,"Swimming Pool","English"
"5068",302,"Swimming Pool","Français"
"5069",182873,"Green Street Hooligans: Underground","English"
"5070",21512,"The Blood of Heroes","English"
"5071",389425,"Code of Honor","English"
"5072",389425,"Code of Honor","Deutsch"
"5073",403,"Driving Miss Daisy","English"
"5074",403,"Driving Miss Daisy","Magyar"
"5075",403,"Driving Miss Daisy","Polski"
"5076",29461,"Soul Food","Italiano"
"5077",29461,"Soul Food","English"
"5078",33542,"Rumble in the Bronx","<U+5E7F><U+5DDE><U+8BDD> / <U+5EE3><U+5DDE><U+8A71>"
"5079",33542,"Rumble in the Bronx","English"
"5080",283708,"Far from Men","<U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629>"
"5081",283708,"Far from Men","Français"
"5082",283708,"Far from Men","Español"
"5083",9388,"Thank You for Smoking","English"
"5084",1691,"Hostel: Part II","English"
"5085",1691,"Hostel: Part II","Polski"
"5086",24684,"An Education","English"
"5087",2610,"Shopgirl","English"
"5088",2610,"Shopgirl","Polski"
"5089",11308,"The Hotel New Hampshire","English"
"5090",11022,"Narc","English"
"5091",11022,"Narc","Deutsch"
"5092",11022,"Narc","Polski"
"5093",34341,"Men with Brooms","English"
"5094",15365,"Witless Protection","English"
"5095",36046,"The Work and the Glory","English"
"5096",12569,"Extract","English"
"5097",24356,"Masked and Anonymous","English"
"5098",55903,"Betty Fisher and Other Stories","Français"
"5099",2577,"Code 46","English"
"5100",103903,"Outside Bet","English"
"5101",73873,"Albert Nobbs","English"
"5102",73873,"Albert Nobbs","Français"
"5103",14165,"Ta Ra Rum Pum","English"
"5104",14165,"Ta Ra Rum Pum","<U+0939><U+093F><U+0928><U+094D><U+0926><U+0940>"
"5105",2011,"Persepolis","English"
"5106",2011,"Persepolis","Français"
"5107",2011,"Persepolis","Deutsch"
"5108",2011,"Persepolis","<U+0641><U+0627><U+0631><U+0633><U+06CC>"
"5109",45650,"The Hole","English"
"5110",7735,"The Wave","Deutsch"
"5111",301365,"The Neon Demon","English"
"5112",25941,"Harry Brown","English"
"5113",29064,"The Omega Code","English"
"5114",29064,"The Omega Code","Italiano"
"5115",7326,"Juno","English"
"5116",326284,"Pound of Flesh","English"
"5117",681,"Diamonds Are Forever","English"
"5118",681,"Diamonds Are Forever","Deutsch"
"5119",238,"The Godfather","English"
"5120",238,"The Godfather","Italiano"
"5121",238,"The Godfather","Latin"
"5122",535,"Flashdance","English"
"5123",535,"Flashdance","Português"
"5124",19913,"(500) Days of Summer","English"
"5125",19913,"(500) Days of Summer","Français"
"5126",19913,"(500) Days of Summer","svenska"
"5127",713,"The Piano","English"
"5128",713,"The Piano",""
"5129",77930,"Magic Mike","English"
"5130",10727,"Darkness Falls","English"
"5131",253,"Live and Let Die","English"
"5132",253,"Live and Let Die","Magyar"
"5133",17908,"My Dog Skip","English"
"5134",8390,"Definitely, Maybe","English"
"5135",57119,"Jumping the Broom","English"
"5136",3291,"Good Night, and Good Luck.","English"
"5137",398,"Capote","English"
"5138",8068,"Desperado","English"
"5139",10803,"Logan's Run","English"
"5140",682,"The Man with the Golden Gun","<U+0E20><U+0E32><U+0E29><U+0E32><U+0E44><U+0E17><U+0E22>"
"5141",682,"The Man with the Golden Gun","<U+5E7F><U+5DDE><U+8BDD> / <U+5EE3><U+5DDE><U+8A71>"
"5142",682,"The Man with the Golden Gun","English"
"5143",10117,"Action Jackson","English"
"5144",10117,"Action Jackson","Français"
"5145",9392,"The Descent","English"
"5146",24977,"Michael Jordan to the Max","English"
"5147",79316,"Devil's Due","English"
"5148",2074,"Flirting with Disaster","English"
"5149",1696,"The Devil's Rejects","Español"
"5150",1696,"The Devil's Rejects","English"
"5151",308639,"Dope","English"
"5152",22314,"In Too Deep","Italiano"
"5153",22314,"In Too Deep","English"
"5154",22314,"In Too Deep","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"5155",2662,"House of 1000 Corpses","English"
"5156",77156,"Alien Zone","English"
"5157",12573,"A Serious Man","English"
"5158",12573,"A Serious Man","<U+05E2><U+05B4><U+05D1><U+05B0><U+05E8><U+05B4><U+05D9><U+05EA>"
"5159",12573,"A Serious Man",""
"5160",44718,"Get Low","English"
"5161",44718,"Get Low","Français"
"5162",11342,"Warlock","English"
"5163",241771,"Beyond the Lights","English"
"5164",34653,"A Single Man","English"
"5165",34653,"A Single Man","Español"
"5166",11051,"The Last Temptation of Christ","English"
"5167",14578,"Outside Providence","English"
"5168",57825,"Bride & Prejudice","English"
"5169",57825,"Bride & Prejudice","<U+0939><U+093F><U+0928><U+094D><U+0926><U+0940>"
"5170",57825,"Bride & Prejudice","Magyar"
"5171",57825,"Bride & Prejudice","Italiano"
"5172",57825,"Bride & Prejudice","<U+0A2A><U+0A70><U+0A1C><U+0A3E><U+0A2C><U+0A40>"
"5173",57825,"Bride & Prejudice","Español"
"5174",9555,"Rabbit-Proof Fence","English"
"5175",15581,"Who's Your Caddy?","English"
"5176",13006,"Split Second","English"
"5177",16651,"The Other Side of Heaven","English"
"5178",16651,"The Other Side of Heaven",""
"5179",4251,"Veer-Zaara","<U+0939><U+093F><U+0928><U+094D><U+0926><U+0940>"
"5180",12400,"Redbelt","English"
"5181",39053,"Cyrus","English"
"5182",39053,"Cyrus","Polski"
"5183",104896,"A Dog Of Flanders","English"
"5184",14112,"Auto Focus","English"
"5185",12271,"Factory Girl","English"
"5186",12271,"Factory Girl","Français"
"5187",12271,"Factory Girl","Slovencina"
"5188",71859,"We Need to Talk About Kevin","English"
"5189",226354,"The Christmas Candle","English"
"5190",48620,"The Mighty Macs","English"
"5191",33676,"Losin' It","English"
"5192",33676,"Losin' It","Español"
"5193",37080,"Mother and Child","English"
"5194",25388,"March or Die","English"
"5195",11687,"The Visitors","Français"
"5196",39210,"Somewhere","English"
"5197",39210,"Somewhere","Italiano"
"5198",30128,"I Hope They Serve Beer in Hell","English"
"5199",31535,"Chairman of the Board","English"
"5200",44835,"Hesher","English"
"5201",192134,"Dom Hemingway","English"
"5202",1956,"Gerry","English"
"5203",24985,"The Heart of Me","English"
"5204",24985,"The Heart of Me","Français"
"5205",306745,"Freeheld","English"
"5206",47088,"The Extra Man","English"
"5207",110402,"Hard to Be a God","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"5208",27004,"Ca$h","English"
"5209",27004,"Ca$h","Français"
"5210",15013,"Wah-Wah","English"
"5211",8374,"The Boondock Saints","English"
"5212",8374,"The Boondock Saints","Español"
"5213",277519,"Z Storm","<U+5E7F><U+5DDE><U+8BDD> / <U+5EE3><U+5DDE><U+8A71>"
"5214",78381,"Twixt","English"
"5215",164372,"The Snow Queen","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"5216",294512,"Alpha and Omega: The Legend of the Saw Tooth Cave","English"
"5217",8879,"Pale Rider","English"
"5218",13001,"Stargate: The Ark of Truth","English"
"5219",9571,"Dazed and Confused","English"
"5220",13649,"High School Musical 2","English"
"5221",325373,"Two Lovers and a Bear","English"
"5222",334527,"Criminal Activities","English"
"5223",2211,"Aimee & Jaguar","Deutsch"
"5224",13919,"The Chumscrubber","English"
"5225",14576,"Shade","English"
"5226",82505,"House at the End of the Street","English"
"5227",46738,"Incendies","Français"
"5228",46738,"Incendies","<U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629>"
"5229",46738,"Incendies","English"
"5230",38970,"Remember Me, My Love","English"
"5231",38970,"Remember Me, My Love","Français"
"5232",38970,"Remember Me, My Love","Italiano"
"5233",41009,"Perrierâ€™s Bounty","English"
"5234",7347,"Elite Squad","Português"
"5235",250546,"Annabelle","English"
"5236",650,"Boyz n the Hood","English"
"5237",16620,"La Bamba","English"
"5238",25113,"The Four Seasons","English"
"5239",11033,"Dressed to Kill","English"
"5240",34723,"The Adventures of Huck Finn","English"
"5241",34723,"The Adventures of Huck Finn","Français"
"5242",34723,"The Adventures of Huck Finn","Deutsch"
"5243",34723,"The Adventures of Huck Finn","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"5244",9430,"Go","English"
"5245",8998,"Friends with Money","English"
"5246",10514,"The Andromeda Strain","English"
"5247",10496,"Bats","English"
"5248",1591,"Nowhere in Africa","English"
"5249",1591,"Nowhere in Africa","Deutsch"
"5250",1591,"Nowhere in Africa","Kiswahili"
"5251",76025,"Shame","English"
"5252",4836,"Layer Cake","English"
"5253",4836,"Layer Cake","Româna"
"5254",14631,"The Work and the Glory II: American Zion","English"
"5255",87499,"The East","English"
"5256",18923,"A Home at the End of the World","English"
"5257",26665,"Aberdeen","English"
"5258",28089,"The Messenger","English"
"5259",28089,"The Messenger","Español"
"5260",62255,"Tracker","English"
"5261",5708,"Control","English"
"5262",218,"The Terminator","English"
"5263",338,"Good bye, Lenin!","Deutsch"
"5264",21641,"The Damned United","English"
"5265",10925,"The Return of the Living Dead","English"
"5266",2293,"Mallrats","English"
"5267",621,"Grease","English"
"5268",792,"Platoon","English"
"5269",792,"Platoon","Ti<U+1EBF>ng Vi<U+1EC7>t"
"5270",1777,"Fahrenheit 9/11","<U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629>"
"5271",1777,"Fahrenheit 9/11","English"
"5272",642,"Butch Cassidy and the Sundance Kid","English"
"5273",642,"Butch Cassidy and the Sundance Kid","Español"
"5274",433,"Mary Poppins","English"
"5275",16619,"Ordinary People","English"
"5276",1725,"West Side Story","English"
"5277",11977,"Caddyshack","English"
"5278",20322,"The Brothers","English"
"5279",16158,"The Wood","English"
"5280",629,"The Usual Suspects","Español"
"5281",629,"The Usual Suspects","English"
"5282",629,"The Usual Suspects","Français"
"5283",629,"The Usual Suspects","Magyar"
"5284",10160,"A Nightmare on Elm Street 5: The Dream Child","English"
"5285",11452,"National Lampoonâ€™s Van Wilder","English"
"5286",12163,"The Wrestler","English"
"5287",32275,"Duel in the Sun","English"
"5288",13785,"Best in Show","English"
"5289",1103,"Escape from New York","English"
"5290",36739,"School Daze","English"
"5291",14144,"Daddy Day Camp","English"
"5292",10622,"Mr. Nice Guy","<U+666E><U+901A><U+8BDD>"
"5293",10622,"Mr. Nice Guy","<U+5E7F><U+5DDE><U+8BDD> / <U+5EE3><U+5DDE><U+8A71>"
"5294",10622,"Mr. Nice Guy","English"
"5295",13370,"A Mighty Wind","English"
"5296",11191,"Mystic Pizza","English"
"5297",11191,"Mystic Pizza","Français"
"5298",10215,"Sliding Doors","English"
"5299",25066,"Tales from the Hood","English"
"5300",1523,"The Last King of Scotland","English"
"5301",1523,"The Last King of Scotland","Français"
"5302",1523,"The Last King of Scotland","Deutsch"
"5303",1523,"The Last King of Scotland","Kiswahili"
"5304",11361,"Halloween 5: The Revenge of Michael Myers","English"
"5305",92591,"Bernie","English"
"5306",57612,"Dolphins and Whales: Tribes of the Ocean","English"
"5307",12509,"Pollock","English"
"5308",15256,"200 Cigarettes","English"
"5309",83686,"The Words","English"
"5310",83686,"The Words","Français"
"5311",80304,"Casa De Mi Padre","English"
"5312",80304,"Casa De Mi Padre","Español"
"5313",28053,"City Island","English"
"5314",67913,"The Guard","Gaeilge"
"5315",67913,"The Guard","English"
"5316",13991,"College","English"
"5317",1443,"The Virgin Suicides","English"
"5318",8545,"Little Voice","English"
"5319",19556,"Miss March","English"
"5320",231576,"Wish I Was Here","English"
"5321",16172,"Simply Irresistible","Français"
"5322",16172,"Simply Irresistible","English"
"5323",13403,"Hedwig and the Angry Inch","English"
"5324",13403,"Hedwig and the Angry Inch","Deutsch"
"5325",15797,"Only the Strong","English"
"5326",347764,"Goddess of Love","English"
"5327",347764,"Goddess of Love","Deutsch"
"5328",13537,"Shattered Glass","English"
"5329",13537,"Shattered Glass","Français"
"5330",13537,"Shattered Glass","Magyar"
"5331",20794,"Novocaine","English"
"5332",31064,"The Business of Strangers","English"
"5333",576,"The Wild Bunch","English"
"5334",576,"The Wild Bunch","Deutsch"
"5335",576,"The Wild Bunch","Español"
"5336",13990,"The Wackness","English"
"5337",11583,"The First Great Train Robbery","English"
"5338",18602,"Morvern Callar","English"
"5339",18602,"Morvern Callar","Español"
"5340",27549,"Beastmaster 2: Through the Portal of Time","English"
"5341",59728,"The 5th Quarter","English"
"5342",10930,"The Flower of Evil","Français"
"5343",32395,"The Greatest","English"
"5344",58882,"Snow Flower and the Secret Fan","<U+666E><U+901A><U+8BDD>"
"5345",58882,"Snow Flower and the Secret Fan","English"
"5346",7547,"Come Early Morning","English"
"5347",35944,"Lucky Break","English"
"5348",42222,"Julia","English"
"5349",42222,"Julia","Français"
"5350",42222,"Julia","Deutsch"
"5351",42222,"Julia","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"5352",13827,"Surfer, Dude","English"
"5353",13827,"Surfer, Dude","Polski"
"5354",44260,"Lake of Fire","English"
"5355",9282,"11:14","English"
"5356",38940,"Men of War","English"
"5357",38940,"Men of War","Français"
"5358",35689,"Don McKay","English"
"5359",97614,"Deadfall","English"
"5360",37206,"A Shine of Rainbows","English"
"5361",58626,"The Hit List","English"
"5362",183894,"Emma","English"
"5363",837,"Videodrome","English"
"5364",1555,"The Spanish Apartment","Italiano"
"5365",1555,"The Spanish Apartment","Français"
"5366",1555,"The Spanish Apartment","Español"
"5367",1555,"The Spanish Apartment","English"
"5368",1555,"The Spanish Apartment","Català"
"5369",1555,"The Spanish Apartment","Dansk"
"5370",1555,"The Spanish Apartment","Deutsch"
"5371",244783,"Song One","English"
"5372",16564,"Winter in Wartime","Nederlands"
"5373",16564,"Winter in Wartime","English"
"5374",16564,"Winter in Wartime","Deutsch"
"5375",168027,"Freaky Deaky","English"
"5376",3482,"The Train","Deutsch"
"5377",3482,"The Train","English"
"5378",135595,"Trade Of Innocents","English"
"5379",135595,"Trade Of Innocents","<U+666E><U+901A><U+8BDD>"
"5380",8982,"The Protector","English"
"5381",8982,"The Protector","<U+666E><U+901A><U+8BDD>"
"5382",8982,"The Protector","<U+0E20><U+0E32><U+0E29><U+0E32><U+0E44><U+0E17><U+0E22>"
"5383",8982,"The Protector","Ti<U+1EBF>ng Vi<U+1EC7>t"
"5384",89861,"Stiff Upper Lips","English"
"5385",455,"Bend It Like Beckham","English"
"5386",455,"Bend It Like Beckham","<U+0A2A><U+0A70><U+0A1C><U+0A3E><U+0A2C><U+0A40>"
"5387",57022,"Sunshine State","English"
"5388",14351,"Crossover","English"
"5389",147767,"Khiladi 786","<U+0939><U+093F><U+0928><U+094D><U+0926><U+0940>"
"5390",10664,"[REC]Â²","Español"
"5391",55567,"Standing Ovation","English"
"5392",9277,"The Sting","English"
"5393",9443,"Chariots of Fire","English"
"5394",9443,"Chariots of Fire","Français"
"5395",16186,"Diary of a Mad Black Woman","English"
"5396",7863,"Shine","English"
"5397",7863,"Shine",""
"5398",138697,"Don Jon","English"
"5399",11901,"High Plains Drifter","English"
"5400",1548,"Ghost World","English"
"5401",11889,"Iris","English"
"5402",33155,"Galaxina","English"
"5403",5528,"The Chorus","Français"
"5404",321,"Mambo Italiano","English"
"5405",321,"Mambo Italiano","Français"
"5406",321,"Mambo Italiano","Italiano"
"5407",4997,"Wonderland","English"
"5408",925,"Do the Right Thing","English"
"5409",27451,"Harvard Man","English"
"5410",73532,"Le Havre","Français"
"5411",979,"Irreversible","Français"
"5412",193722,"R100","<U+65E5><U+672C><U+8A9E>"
"5413",7913,"Rang De Basanti","<U+0939><U+093F><U+0928><U+094D><U+0926><U+0940>"
"5414",253253,"Animals","English"
"5415",51995,"Salvation Boulevard","English"
"5416",13173,"The Ten","Español"
"5417",13173,"The Ten","English"
"5418",22908,"A Room for Romeo Brass","English"
"5419",70670,"Headhunters","Dansk"
"5420",70670,"Headhunters","English"
"5421",70670,"Headhunters","Norsk"
"5422",70670,"Headhunters","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"5423",84204,"Grabbers","English"
"5424",25248,"Saint Ralph","English"
"5425",230266,"Miss Julie","English"
"5426",16633,"Somewhere in Time","English"
"5427",63006,"Dum Maaro Dum","English"
"5428",63006,"Dum Maaro Dum","<U+0939><U+093F><U+0928><U+094D><U+0926><U+0940>"
"5429",91586,"Insidious: Chapter 2","English"
"5430",91586,"Insidious: Chapter 2","<U+0E20><U+0E32><U+0E29><U+0E32><U+0E44><U+0E17><U+0E22>"
"5431",215,"Saw II","English"
"5432",333371,"10 Cloverfield Lane","English"
"5433",9012,"Jackass: The Movie","English"
"5434",345911,"Lights Out","English"
"5435",72571,"Paranormal Activity 3","English"
"5436",242512,"Ouija","English"
"5437",10072,"A Nightmare on Elm Street 3: Dream Warriors","English"
"5438",211954,"Instructions Not Included","Español"
"5439",211954,"Instructions Not Included","English"
"5440",82990,"Paranormal Activity 4","English"
"5441",29912,"The Robe","English"
"5442",11843,"The Return of the Pink Panther","English"
"5443",11284,"Freddy's Dead: The Final Nightmare","English"
"5444",504,"Monster","English"
"5445",173,"20,000 Leagues Under the Sea","English"
"5446",227348,"Paranormal Activity: The Marked Ones","English"
"5447",1955,"The Elephant Man","English"
"5448",152532,"Dallas Buyers Club","English"
"5449",152532,"Dallas Buyers Club","<U+65E5><U+672C><U+8A9E>"
"5450",243940,"The Lazarus Effect","English"
"5451",77,"Memento","English"
"5452",157547,"Oculus","English"
"5453",2295,"Clerks II","English"
"5454",71,"Billy Elliot","English"
"5455",147773,"The Way Way Back","English"
"5456",16096,"House Party 2","English"
"5457",24266,"The Man from Snowy River","English"
"5458",16508,"Doug's 1st Movie","English"
"5459",2895,"The Apostle","English"
"5460",15660,"Mommie Dearest","English"
"5461",59968,"Our Idiot Brother","English"
"5462",323677,"Race","English"
"5463",19848,"The Players Club","English"
"5464",256274,"As Above, So Below","English"
"5465",235271,"Addicted","English"
"5466",45153,"Eve's Bayou","English"
"5467",284293,"Still Alice","English"
"5468",24973,"The Egyptian","e<U+03BB><U+03BB><U+03B7><U+03BD><U+03B9><U+03BA><U+03AC>"
"5469",24973,"The Egyptian","English"
"5470",21610,"Nighthawks","English"
"5471",21610,"Nighthawks","Français"
"5472",10283,"Friday the 13th Part VIII: Jason Takes Manhattan","English"
"5473",8346,"My Big Fat Greek Wedding","e<U+03BB><U+03BB><U+03B7><U+03BD><U+03B9><U+03BA><U+03AC>"
"5474",8346,"My Big Fat Greek Wedding","English"
"5475",122081,"Spring Breakers","English"
"5476",10987,"Halloween: The Curse of Michael Myers","English"
"5477",1391,"Y Tu MamÃ¡ TambiÃ©n","Español"
"5478",747,"Shaun of the Dead","English"
"5479",14745,"The Haunting of Molly Hartley","English"
"5480",14745,"The Haunting of Molly Hartley","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"5481",26748,"Lone Star","English"
"5482",26748,"Lone Star","Español"
"5483",11357,"Halloween 4: The Return of Michael Myers","English"
"5484",24913,"April Fool's Day","English"
"5485",13776,"Diner","English"
"5486",14854,"Lone Wolf McQuade","English"
"5487",14854,"Lone Wolf McQuade","Español"
"5488",50357,"Apollo 18","Ceský"
"5489",50357,"Apollo 18","English"
"5490",13090,"Sunshine Cleaning","English"
"5491",13090,"Sunshine Cleaning","Español"
"5492",192141,"No Escape","Français"
"5493",192141,"No Escape","English"
"5494",192141,"No Escape","<U+0E20><U+0E32><U+0E29><U+0E32><U+0E44><U+0E17><U+0E22>"
"5495",16441,"The Beastmaster","English"
"5496",29996,"Solomon and Sheba","English"
"5497",351819,"Fifty Shades of Black","English"
"5498",14834,"Not Easily Broken","English"
"5499",14834,"Not Easily Broken","Français"
"5500",22649,"A Farewell to Arms","English"
"5501",378200,"The Perfect Match","English"
"5502",20455,"Digimon: The Movie","Deutsch"
"5503",20455,"Digimon: The Movie","English"
"5504",13193,"Saved!","English"
"5505",11042,"The Barbarian Invasions","English"
"5506",11042,"The Barbarian Invasions","Français"
"5507",10786,"Robin and Marian","English"
"5508",12484,"The Forsaken","English"
"5509",17339,"Force 10 from Navarone","English"
"5510",17339,"Force 10 from Navarone","Español"
"5511",11959,"UHF","English"
"5512",9900,"Grandma's Boy","English"
"5513",9900,"Grandma's Boy","Português"
"5514",14662,"Slums of Beverly Hills","English"
"5515",335,"Once Upon a Time in the West","English"
"5516",15745,"Made","English"
"5517",17431,"Moon","Español"
"5518",17431,"Moon","English"
"5519",21014,"Keeping Up with the Steins","English"
"5520",21014,"Keeping Up with the Steins","<U+05E2><U+05B4><U+05D1><U+05B0><U+05E8><U+05B4><U+05D9><U+05EA>"
"5521",78394,"Sea Rex 3D: Journey to a Prehistoric World","English"
"5522",10217,"The Sweet Hereafter","English"
"5523",10217,"The Sweet Hereafter","Español"
"5524",46332,"Of Gods and Men","<U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629>"
"5525",46332,"Of Gods and Men","Français"
"5526",13996,"Bottle Shock","Français"
"5527",13996,"Bottle Shock","English"
"5528",13996,"Bottle Shock","Deutsch"
"5529",3028,"Jekyll and Hyde ... Together Again","English"
"5530",1024,"Heavenly Creatures","English"
"5531",343795,"90 Minutes in Heaven","English"
"5532",343795,"90 Minutes in Heaven","Português"
"5533",45658,"Everything Must Go","English"
"5534",16148,"Zero Effect","English"
"5535",4553,"The Machinist","English"
"5536",36351,"Light Sleeper","English"
"5537",245916,"Kill the Messenger","English"
"5538",27585,"Rabbit Hole","English"
"5539",1415,"Party Monster","English"
"5540",313922,"Green Room","English"
"5541",14474,"The Oh in Ohio","English"
"5542",199933,"Atlas Shrugged Part III: Who is John Galt?","English"
"5543",13685,"Bottle Rocket","Español"
"5544",13685,"Bottle Rocket","English"
"5545",8744,"Albino Alligator","English"
"5546",38428,"Gandhi, My Father","<U+0939><U+093F><U+0928><U+094D><U+0926><U+0940>"
"5547",38428,"Gandhi, My Father","English"
"5548",8847,"Standard Operating Procedure","English"
"5549",39269,"Out of the Blue","English"
"5550",46838,"Tucker and Dale vs Evil","English"
"5551",51384,"Lovely, Still","Deutsch"
"5552",56930,"Tycoon","English"
"5553",41730,"Desert Blue","English"
"5554",18442,"Decoys","English"
"5555",298312,"The Visit","English"
"5556",11600,"Redacted","English"
"5557",11600,"Redacted","Español"
"5558",71547,"Fascination","English"
"5559",57876,"Area 51","English"
"5560",57876,"Area 51","Português"
"5561",77495,"Sleep Tight","Español"
"5562",13849,"The Cottage","English"
"5563",13849,"The Cottage","Français"
"5564",13849,"The Cottage","Polski"
"5565",14849,"Dead Like Me: Life After Death","English"
"5566",12486,"Farce of the Penguins","English"
"5567",19615,"Flying By","English"
"5568",244403,"Rudderless","English"
"5569",292481,"Henry & Me","English"
"5570",340816,"Christmas Eve","Português"
"5571",340816,"Christmas Eve","English"
"5572",78814,"We Have Your Husband","English"
"5573",297596,"Dying of the Light","<U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629>"
"5574",297596,"Dying of the Light","English"
"5575",297596,"Dying of the Light","Româna"
"5576",299552,"Born Of War","English"
"5577",11935,"Capricorn One","English"
"5578",113406,"Should've Been Romeo","English"
"5579",290825,"Yoga Hosers","English"
"5580",290825,"Yoga Hosers","Français"
"5581",290825,"Yoga Hosers","Deutsch"
"5582",361159,"Navy Seals vs. Zombies","English"
"5583",12555,"I Served the King of England","Polski"
"5584",12555,"I Served the King of England","Ceský"
"5585",31175,"Soul Kitchen","Deutsch"
"5586",31175,"Soul Kitchen","e<U+03BB><U+03BB><U+03B7><U+03BD><U+03B9><U+03BA><U+03AC>"
"5587",12498,"Sling Blade","English"
"5588",77949,"The Awakening","Français"
"5589",77949,"The Awakening","English"
"5590",1690,"Hostel","English"
"5591",8435,"A Cock and Bull Story","English"
"5592",64720,"Take Shelter","English"
"5593",49365,"Lady in White","English"
"5594",11404,"Driving Lessons","English"
"5595",300706,"Let's Kill Ward's Wife","English"
"5596",16337,"The Texas Chainsaw Massacre 2","English"
"5597",11577,"Pat Garrett & Billy the Kid","English"
"5598",77987,"Only God Forgives","English"
"5599",77987,"Only God Forgives","<U+0E20><U+0E32><U+0E29><U+0E32><U+0E44><U+0E17><U+0E22>"
"5600",40185,"Camping Sauvage","Français"
"5601",68202,"Without Men","English"
"5602",8981,"Dear Frankie","English"
"5603",10914,"All Hat","English"
"5604",50848,"The Names of Love","Français"
"5605",166624,"Treading Water","English"
"5606",10822,"Savage Grace","English"
"5607",10844,"Out of the Blue","English"
"5608",9336,"Police Academy","English"
"5609",5689,"The Blue Lagoon","English"
"5610",712,"Four Weddings and a Funeral","English"
"5611",13342,"Fast Times at Ridgemont High","English"
"5612",10339,"Moby Dick","English"
"5613",1429,"25th Hour","English"
"5614",9303,"Bound","English"
"5615",641,"Requiem for a Dream","English"
"5616",27686,"State Fair","English"
"5617",65749,"Tango","Español"
"5618",6106,"Salvador","English"
"5619",6106,"Salvador","Español"
"5620",252680,"Moms' Night Out","English"
"5621",141,"Donnie Darko","English"
"5622",17139,"Character","Nederlands"
"5623",17139,"Character","English"
"5624",17139,"Character","Français"
"5625",17139,"Character","Deutsch"
"5626",12079,"Spun","English"
"5627",39800,"Life During Wartime","English"
"5628",4550,"Sympathy for Lady Vengeance","English"
"5629",4550,"Sympathy for Lady Vengeance","<U+65E5><U+672C><U+8A9E>"
"5630",4550,"Sympathy for Lady Vengeance","<U+D55C><U+AD6D><U+C5B4>/<U+C870><U+C120><U+B9D0>"
"5631",62116,"Mozart's Sister","Français"
"5632",9991,"Mean Machine","English"
"5633",9991,"Mean Machine","Italiano"
"5634",13807,"Exiled","<U+5E7F><U+5DDE><U+8BDD> / <U+5EE3><U+5DDE><U+8A71>"
"5635",68818,"Blackthorn","Español"
"5636",68818,"Blackthorn","English"
"5637",12093,"Lilya 4-ever","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"5638",12093,"Lilya 4-ever","svenska"
"5639",12093,"Lilya 4-ever","English"
"5640",36419,"After.Life","English"
"5641",281730,"Fugly","<U+0939><U+093F><U+0928><U+094D><U+0926><U+0940>"
"5642",281730,"Fugly","English"
"5643",510,"One Flew Over the Cuckoo's Nest","English"
"5644",362105,"R.L. Stine's Monsterville: The Cabinet of Souls","English"
"5645",10970,"Silent Movie","Français"
"5646",375290,"Airlift","<U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629>"
"5647",375290,"Airlift","<U+0939><U+093F><U+0928><U+094D><U+0926><U+0940>"
"5648",375290,"Airlift",""
"5649",17663,"Anne of Green Gables","English"
"5650",270938,"Falcon Rising","English"
"5651",116613,"The Sweeney","Srpski"
"5652",116613,"The Sweeney","English"
"5653",11826,"Sexy Beast","English"
"5654",29920,"Easy Money","Deutsch"
"5655",29920,"Easy Money","English"
"5656",29920,"Easy Money","Español"
"5657",29920,"Easy Money","Srpski"
"5658",29920,"Easy Money","svenska"
"5659",1088,"Whale Rider","English"
"5660",1088,"Whale Rider",""
"5661",26379,"Paa","<U+0939><U+093F><U+0928><U+094D><U+0926><U+0940>"
